Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Product_Sugar_Content_No Sugar,Product_Sugar_Content_Regular,Product_Type_Breads,Product_Type_Breakfast,Product_Type_Canned,Product_Type_Dairy,Product_Type_Frozen Foods,Product_Type_Fruits and Vegetables,Product_Type_Hard Drinks,Product_Type_Health and Hygiene,Product_Type_Household,Product_Type_Meat,Product_Type_Others,Product_Type_Seafood,Product_Type_Snack Foods,Product_Type_Soft Drinks,Product_Type_Starchy Foods,Store_Type_Food Mart,Store_Type_Supermarket Type1,Store_Type_Supermarket Type2
11.09,0.03825871211709034,129.84,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.25,0.12927233570413918,191.9,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
11.94,0.04018178963283183,153.82,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.46,0.045928931888399804,119.9,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.44,0.06015392281974709,205.48,1999,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13.75,0.14928170271575444,196.84,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.93,0.06485097231961631,143.48,2009,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.71,0.16126814759612226,123.9,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.56,0.08065790301745447,126.16,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.48,0.07138999608667294,120.47,1998,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.3,0.0889262091944015,201.26,1999,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.9,0.20130685670503531,146.94,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.5,0.03343477608623739,115.67,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.54,0.12927233570413918,111.69,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9.5,0.10436001532424277,96.12,1998,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12.79,0.04018178963283183,160.14,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
15.13,0.09440067542148431,148.98,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11.83,0.044973365642731154,149.38,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.94,0.03149866705937099,173.45,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.35,0.03149866705937099,118.98,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.38,0.06015392281974709,207.44,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.46,0.0168571170664229,106.03,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12.6,0.050693114315518116,122.98,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14.79,0.013902905168991422,175.33,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.97,0.037295784743696894,137.62,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.4,0.03825871211709034,131.98,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.24,0.045928931888399804,125.49,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
16.37,0.12044615307586716,196.98,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.23,0.011928570865273802,187.84,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.65,0.061095099359810875,123.93,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.17,0.045928931888399804,151.19,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.09,0.03825871211709034,171.5,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.79,0.11154137473290741,125.94,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.21,0.037295784743696894,97.63,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.86,0.011928570865273802,184.22,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
13.35,0.03343477608623739,138.98,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.07,0.0344014267173324,155.54,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.74,0.0925791812930932,95.46,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.45,0.06672363204290818,161.96,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.45,0.07973496801885356,133.99,1987,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
11.82,0.0246926125903715,78.52,1998,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.51,0.04210117601863539,121.81,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.05,0.02566774674857779,148.45,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
16.04,0.05259245011917058,173.2,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11.48,0.07138999608667294,101.99,1998,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
17.79,0.006975613736425242,211.89,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13.16,0.030529205034822874,178.14,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.64,0.16381808522939495,120.48,1987,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.45,0.11600367575630613,181.21,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11.41,0.05921185963184608,137.23,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.49,0.01882175424058776,133.8,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.36,0.04305948946044697,132.59,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.57,0.0760346862759976,172.1,1999,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.5,0.0295588022415444,155.12,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.2,0.03149866705937099,96.67,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10.2,0.08434114843375087,92.62,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
12.0,0.05638033343610764,110.21,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
13.37,0.06203539091945264,143.54,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.79,0.020782539182528505,126.98,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9.38,0.12044615307586716,127.45,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.77,0.0344014267173324,154.41,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.19,0.005982071677547464,123.22,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12.06,0.0246926125903715,169.22,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.85,0.017839918128331,126.73,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.78,0.11154137473290741,100.72,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.98,0.10074990310014305,118.7,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
13.48,0.10705907229340778,166.99,1987,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
12.1,0.07325046173959267,113.74,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.09,0.011928570865273802,105.52,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.66,0.03343477608623739,141.28,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
14.0,0.12221763272424921,130.85,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.42,0.020782539182528505,176.93,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.38,0.014888612493750654,155.8,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.51,0.0889262091944015,172.55,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10.38,0.012916225266546328,84.65,1998,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.18,0.05164323315183845,152.28,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.03,0.030529205034822874,135.35,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
14.73,0.16296882827813966,224.93,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
13.19,0.06672363204290818,117.82,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.25,0.06297479916138844,160.72,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.61,0.030529205034822874,145.71,1987,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.28,0.1239859797809912,133.39,1998,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.33,0.11600367575630613,179.08,1987,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
13.13,0.08250122151174369,161.03,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.27,0.01882175424058776,150.47,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.52,0.1705863005755337,146.78,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.66,0.12751332029895962,129.26,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.91,0.04401688541677432,122.21,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
17.0,0.06203539091945264,225.18,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.79,0.08065790301745447,89.06,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9.58,0.06859279146561172,153.74,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.71,0.0168571170664229,64.68,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.42,0.005982071677547464,116.4,1998,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.36,0.003992021269537453,143.24,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.12,0.06297479916138844,115.4,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
8.26,0.07788653865707122,123.63,1998,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.41,0.01882175424058776,150.5,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
15.11,0.08617769624105233,158.54,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.88,0.10436001532424277,94.05,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.66,0.012916225266546328,162.76,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.81,0.15871169115482087,124.71,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.11,0.02566774674857779,155.19,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.72,0.010939940038334364,144.14,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11.33,0.04018178963283183,124.97,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
16.57,0.044973365642731154,201.92,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.09,0.037295784743696894,176.27,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
12.2,0.03825871211709034,118.88,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8.28,0.08984070399978947,146.49,1987,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.04,0.14496577025018573,118.63,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.52,0.04305948946044697,171.66,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.31,0.036331929247390274,159.43,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.16,0.1414995622736995,148.14,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.08,0.1501426584297195,127.79,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.84,0.11154137473290741,153.96,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.33,0.12044615307586716,123.3,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
14.32,0.09803374027136541,153.19,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8.31,0.07510747248680541,85.35,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
11.07,0.0657877405380031,160.15,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.52,0.04974209189481407,96.64,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
15.93,0.0344014267173324,176.84,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.09,0.16805358499624973,117.92,2009,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
13.96,0.11600367575630613,164.56,1999,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.96,0.0344014267173324,181.43,2009,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.98,0.08250122151174369,116.36,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.99,0.05921185963184608,98.97,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7.65,0.01882175424058776,126.46,1998,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.52,0.1231021971339834,161.47,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
14.91,0.013902905168991422,202.3,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.59,0.055434706888100586,144.68,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.33,0.009950330853168083,172.3,1987,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
11.94,0.07138999608667294,126.12,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
17.14,0.030529205034822874,206.22,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.76,0.03343477608623739,132.72,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.54,0.036331929247390274,157.41,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12.46,0.07325046173959267,145.51,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
11.2,0.04401688541677432,131.31,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.55,0.036331929247390274,117.57,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14.8,0.04974209189481407,199.65,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11.28,0.030529205034822874,103.88,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12.34,0.05921185963184608,159.88,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14.03,0.03825871211709034,121.62,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12.04,0.1239859797809912,135.04,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.42,0.054488185284069734,192.68,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
9.37,0.10526051065749295,135.92,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.95,0.035367143837291316,122.77,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.23,0.02176149178151269,168.63,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.11,0.03149866705937099,204.18,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.33,0.09803374027136541,130.86,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7.18,0.10255658832509207,111.69,1998,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
12.92,0.05259245011917058,161.9,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.47,0.16381808522939495,194.61,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11.62,0.013902905168991422,140.0,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9.68,0.04018178963283183,160.78,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
13.1,0.03343477608623739,167.11,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.62,0.16889853646181394,135.03,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.98,0.04401688541677432,59.3,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.08,0.04688358589885042,121.62,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7.94,0.035367143837291316,150.78,1987,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
12.15,0.04114194333117518,93.63,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.01,0.012916225266546328,152.14,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.57,0.02664193094642118,136.22,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
13.96,0.07788653865707122,161.59,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
13.46,0.013902905168991422,192.81,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.36,0.04401688541677432,122.44,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
13.12,0.054488185284069734,180.78,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.08,0.030529205034822874,173.85,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11.75,0.0344014267173324,197.72,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14.65,0.06297479916138844,147.63,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
14.24,0.020782539182528505,184.56,1987,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
15.09,0.09984533496971613,194.86,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
15.03,0.0246926125903715,140.39,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.49,0.009950330853168083,144.1,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.27,0.05164323315183845,198.07,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.26,0.044973365642731154,96.74,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.6,0.054488185284069734,170.27,1999,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.14,0.035367143837291316,204.78,1999,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.38,0.08709470685093376,132.31,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
14.21,0.08525984395082342,161.9,1987,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
14.64,0.1301506844650451,126.49,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.01,0.11778303565638346,190.92,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.09,0.06765864847381481,138.11,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.48,0.011928570865273802,199.52,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.93,0.08157998699242287,136.04,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.95,0.061095099359810875,173.24,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11.32,0.04210117601863539,145.65,2009,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.45,0.055434706888100586,141.55,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.29,0.058268908123975775,112.89,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.88,0.23901690047049992,164.6,1987,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10.68,0.10074990310014305,102.64,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12.4,0.020782539182528505,114.35,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.52,0.02664193094642118,167.62,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
15.06,0.07788653865707122,160.46,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.65,0.037295784743696894,143.94,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.65,0.061095099359810875,154.33,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.05,0.013902905168991422,109.17,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.04,0.07417939817425151,101.64,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.14,0.05921185963184608,133.45,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.44,0.011928570865273802,141.51,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.63,0.04879016416943201,207.07,1987,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11.27,0.11600367575630613,116.22,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12.61,0.07325046173959267,122.09,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.3,0.15700374880966475,138.71,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.14,0.039220713153281295,108.23,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.58,0.09893994785490356,130.78,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.49,0.07881118042428978,106.12,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.09,0.04401688541677432,143.38,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
15.89,0.0760346862759976,163.86,1987,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
15.63,0.11600367575630613,173.89,1987,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13.3,0.035367143837291316,148.12,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.23,0.06952606264861023,149.17,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.45,0.0246926125903715,166.5,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.76,0.023716526617316044,143.58,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.41,0.0573250666192694,146.17,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
